vru+line	call_id	customer_id	priority	type	date	vru_entry	vru_exit	vru_time	q_start	q_exit	q_time	outcome	ser_start	ser_exit	ser_time	server
AA0101	34734	0	0	PS	990203	13:15:05	13:16:02	57	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34735	0	0	PS	990203	13:16:29	13:16:55	26	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34736	0	0	PS	990203	13:17:15	13:17:36	21	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34737	0	0	PS	990203	13:18:05	13:18:17	12	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34738	0	0	PS	990203	13:19:13	13:19:59	46	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34739	0	0	PS	990203	13:20:39	13:22:00	81	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34740	0	0	PS	990203	13:22:17	13:22:32	15	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34741	0	0	PS	990203	13:22:47	13:23:13	26	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34742	0	0	PS	990203	13:23:51	13:25:17	86	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34743	0	0	PS	990203	13:26:07	13:26:10	3	13:26:10	13:26:30	20	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34744	0	0	PS	990203	13:26:43	13:26:52	9	13:26:52	13:26:57	5	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34745	305831067	2	PS	990203	13:27:09	13:27:21	12	13:27:21	13:27:43	22	AGENT	13:27:43	13:28:56	73	IDIT
AA0101	34746	0	0	PS	990203	13:28:11	13:28:15	4	13:28:15	13:29:25	70	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34747	0	0	PS	990203	13:29:47	13:29:52	5	13:29:52	13:30:57	65	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34748	0	0	PS	990203	13:31:19	13:31:29	10	13:31:29	13:33:27	118	AGENT	13:33:27	13:37:26	239	KAZAV
AA0101	34749	0	0	PS	990203	13:39:32	13:39:42	10	0:00:00	0:00:00	0	AGENT	13:39:41	13:41:39	118	IDIT
AA0101	34750	56373913	2	PS	990203	13:51:19	13:51:25	6	13:51:25	13:53:21	116	AGENT	13:53:20	13:54:35	75	KAZAV
AA0101	34751	0	0	PS	990203	14:03:18	14:03:31	13	0:00:00	0:00:00	0	AGENT	14:03:30	14:04:25	55	ANAT
AA0101	34752	0	0	NW	990203	14:08:10	14:08:19	9	14:08:19	14:14:18	359	AGENT	14:14:17	14:16:44	147	IDIT
AA0101	34753	0	0	NW	990203	14:18:14	14:18:23	9	14:18:23	14:18:36	13	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34754	0	0	NW	990203	14:30:06	14:30:15	9	14:30:15	14:31:05	50	AGENT	14:31:04	14:32:22	78	AVNI
AA0101	34755	0	0	NW	990203	14:40:13	14:40:43	30	0:00:00	0:00:00	0	AGENT	14:40:42	14:41:16	34	YITZ
AA0101	34756	0	0	PS	990203	14:48:44	14:48:54	10	0:00:00	0:00:00	0	AGENT	14:48:53	14:50:04	71	TOVA
AA0101	34757	78191137	2	PS	990203	14:56:31	14:56:37	6	14:56:37	14:56:43	6	AGENT	14:56:42	14:59:38	176	ANAT
AA0101	34758	310924113	1	PS	990203	15:04:59	15:05:05	6	15:05:05	15:05:15	10	AGENT	15:05:15	15:08:24	189	MICHAL
AA0101	34759	54349832	2	PS	990203	15:16:00	15:16:06	6	15:16:06	15:16:09	3	AGENT	15:16:09	15:17:52	103	GILI
AA0101	34760	13921341	2	NW	990203	15:22:45	15:22:50	5	15:22:50	15:23:35	45	AGENT	15:23:34	15:24:22	48	TOVA
AA0101	34761	101030	2	NE	990203	15:31:10	15:31:16	6	15:31:16	15:31:24	8	AGENT	15:31:24	15:32:00	36	GILI
AA0101	34762	0	0	PS	990203	15:43:50	15:43:59	9	0:00:00	0:00:00	0	AGENT	15:43:58	15:45:55	117	GILI
AA0101	34763	22550149	2	PS	990203	15:51:46	15:51:51	5	15:51:51	15:52:50	59	AGENT	15:52:49	15:53:54	65	MICHAL
AA0101	34764	0	0	NW	990203	16:05:40	16:05:49	9	16:05:49	16:06:09	20	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34765	0	0	PS	990203	16:25:19	16:25:28	9	0:00:00	0:00:00	0	AGENT	16:25:27	16:28:43	196	YITZ
AA0101	34766	0	0	NW	990203	16:40:01	16:40:06	5	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34767	0	0	PS	990203	17:06:33	17:06:42	9	0:00:00	0:00:00	0	AGENT	17:06:41	17:07:51	70	GILI
AA0101	34768	68741495	2	NE	990203	17:16:57	17:17:02	5	17:17:02	17:18:58	116	AGENT	17:18:57	17:18:58	1	ANAT
AA0101	34769	0	0	PS	990203	17:37:37	17:37:47	10	0:00:00	0:00:00	0	AGENT	17:37:46	17:41:45	239	TOVA
AA0101	34770	0	0	NW	990203	17:55:05	17:55:15	10	17:55:15	17:58:48	213	AGENT	17:58:47	18:07:37	530	MICHAL
AA0101	34771	0	0	NW	990203	18:11:25	18:11:34	9	18:11:34	18:13:52	138	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34772	0	0	PS	990203	18:25:38	18:25:53	15	0:00:00	0:00:00	0	AGENT	18:25:52	18:27:00	68	BENSION
AA0101	34773	0	0	NE	990203	18:40:31	18:40:41	10	0:00:00	0:00:00	0	AGENT	18:40:40	18:41:10	30	TOVA
AA0101	34774	7369291	2	PS	990203	18:56:51	18:57:04	13	18:57:04	18:57:11	7	AGENT	18:57:11	19:21:56	1485	DARMON
AA0101	34775	0	0	NW	990203	19:07:42	19:07:50	8	19:07:50	19:11:23	213	AGENT	19:11:22	19:16:06	284	TOVA
AA0101	34776	0	0	NW	990203	19:25:49	19:26:01	12	0:00:00	0:00:00	0	AGENT	19:26:00	19:26:39	39	MICHAL
AA0101	34777	23039415	2	PS	990203	19:32:39	19:32:44	5	19:32:44	19:33:44	60	AGENT	19:33:44	19:34:31	47	SHARON
AA0101	34778	28134708	2	PS	990203	19:41:09	19:41:15	6	19:41:15	19:42:16	61	AGENT	19:42:14	19:42:40	26	MICHAL
AA0101	34779	0	0	NW	990203	19:52:17	19:52:27	10	19:52:27	19:52:30	3	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34780	0	0	PS	990203	20:07:56	20:08:08	12	0:00:00	0:00:00	0	AGENT	20:08:07	20:13:05	298	GILI
AA0101	34781	0	0	PS	990203	20:24:02	20:24:11	9	0:00:00	0:00:00	0	AGENT	20:24:10	20:26:07	117	SHARON
AA0101	34782	56051360	2	NE	990203	20:40:28	20:40:34	6	20:40:34	20:41:09	35	AGENT	20:41:09	20:43:22	133	ANAT
AA0101	34783	12213328	1	PS	990203	20:58:28	20:58:34	6	20:58:34	20:58:58	24	AGENT	20:58:57	21:01:01	124	GILI
AA0101	34784	0	0	NW	990203	21:16:55	21:17:05	10	21:17:05	21:19:38	153	AGENT	21:19:37	21:20:09	32	SHARON
AA0101	34785	55921597	1	PS	990203	21:39:16	21:39:22	6	21:39:22	21:40:09	47	AGENT	21:40:07	21:41:21	74	SHARON
AA0101	34786	0	0	PS	990203	21:49:32	21:49:42	10	0:00:00	0:00:00	0	AGENT	21:49:41	21:52:08	147	BENSION
AA0101	34787	0	0	PS	990203	22:17:10	22:17:19	9	0:00:00	0:00:00	0	AGENT	22:17:19	22:19:25	126	DARMON
AA0101	34788	24328296	2	PS	990203	22:43:33	22:43:38	5	22:43:38	22:46:41	183	AGENT	22:46:40	22:49:35	175	BENSION
AA0101	34789	57659468	1	PS	990203	22:59:46	22:59:52	6	22:59:52	23:00:38	46	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34790	59040964	1	PS	990203	23:13:18	23:13:23	5	23:13:23	23:15:26	123	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34791	0	0	NE	990203	23:46:58	23:47:12	14	0:00:00	0:00:00	0	AGENT	23:47:11	23:47:31	20	BENSION
AA0101	34792	0	0	PS	990204	6:52:49	6:53:00	11	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34793	0	0	PS	990204	7:47:30	7:47:40	10	0:00:00	0:00:00	0	AGENT	7:47:39	7:47:42	3	TOVA
AA0101	34794	0	0	PS	990204	8:15:46	8:15:59	13	0:00:00	0:00:00	0	AGENT	8:15:58	8:16:52	54	KAZAV
AA0101	34795	0	0	PS	990204	8:33:52	8:34:01	9	0:00:00	0:00:00	0	AGENT	8:34:01	8:38:04	243	DORIT
AA0101	34796	0	0	PS	990204	8:48:09	8:48:18	9	0:00:00	0:00:00	0	AGENT	8:48:17	8:51:36	199	ANAT
AA0101	34797	0	0	PS	990204	8:59:02	8:59:10	8	0:00:00	0:00:00	0	AGENT	8:59:10	9:04:16	306	ANAT
AA0101	34798	16793861	1	PS	990204	9:12:08	9:12:13	5	9:12:13	9:14:13	120	AGENT	9:14:12	9:14:15	3	TOVA
AA0101	34799	0	0	PS	990204	9:23:29	9:23:38	9	0:00:00	0:00:00	0	AGENT	9:23:37	9:25:02	85	ANAT
AA0101	34800	0	0	PS	990204	9:35:16	9:35:28	12	0:00:00	0:00:00	0	AGENT	9:35:28	9:38:18	170	YIFAT
AA0101	34801	0	0	PS	990204	9:50:06	9:50:18	12	0:00:00	0:00:00	0	AGENT	9:50:17	9:52:14	117	YIFAT
AA0101	34802	13371836	1	PS	990204	10:01:57	10:02:03	6	10:02:03	10:02:15	12	AGENT	10:02:14	10:08:45	391	TOVA
AA0101	34803	0	0	PS	990204	10:13:11	10:13:23	12	0:00:00	0:00:00	0	AGENT	10:13:23	10:13:55	32	YIFAT
AA0101	34804	0	0	PS	990204	10:21:03	10:21:11	8	0:00:00	0:00:00	0	AGENT	10:21:11	10:24:33	202	DORIT
AA0101	34805	58040718	1	PS	990204	10:27:14	10:27:20	6	10:27:20	10:29:39	139	AGENT	10:29:38	10:32:01	143	KAZAV
AA0101	34806	12146908	2	PS	990204	10:33:29	10:33:34	5	10:33:34	10:33:46	12	AGENT	10:33:45	10:34:30	45	YIFAT
AA0101	34807	36007367	1	PS	990204	10:40:28	10:40:34	6	10:40:34	10:43:25	171	AGENT	10:43:24	10:47:36	252	GILI
AA0101	34808	65032120	2	PS	990204	10:55:11	10:55:17	6	10:55:17	10:56:09	52	AGENT	10:56:08	11:00:11	243	DARMON
AA0101	34809	0	0	NW	990204	11:09:39	11:09:49	10	11:09:49	11:10:43	54	AGENT	11:10:41	11:11:41	60	MICHAL
AA0101	34810	0	0	PS	990204	11:26:15	11:26:24	9	0:00:00	0:00:00	0	AGENT	11:26:24	11:28:46	142	TOVA
AA0101	34811	0	0	PS	990204	11:37:11	11:37:20	9	0:00:00	0:00:00	0	AGENT	11:37:19	11:38:52	93	KAZAV
AA0101	34812	46985933	2	PS	990204	11:45:15	11:45:20	5	11:45:20	11:47:01	101	AGENT	11:46:59	11:49:27	148	SHARON
AA0101	34813	0	0	PS	990204	12:05:47	12:06:00	13	0:00:00	0:00:00	0	AGENT	12:05:58	12:06:50	52	ANAT
AA0101	34814	0	0	PS	990204	12:19:35	12:19:49	14	0:00:00	0:00:00	0	AGENT	12:19:48	12:21:35	107	SHARON
AA0101	34815	0	0	PS	990204	12:31:12	12:31:23	11	0:00:00	0:00:00	0	AGENT	12:31:23	12:32:02	39	SHARON
AA0101	34816	0	0	PS	990204	12:47:38	12:47:48	10	0:00:00	0:00:00	0	AGENT	12:47:47	12:51:46	239	DORIT
AA0101	34817	0	0	PS	990204	12:58:32	12:58:40	8	0:00:00	0:00:00	0	AGENT	12:58:40	13:00:04	84	MICHAL
AA0101	34818	0	0	NE	990204	13:10:37	13:10:47	10	0:00:00	0:00:00	0	AGENT	13:10:46	13:15:08	262	ELI
AA0101	34819	0	0	NW	990204	13:26:13	13:26:27	14	0:00:00	0:00:00	0	AGENT	13:26:25	13:26:45	20	MICHAL
AA0101	34820	0	0	PS	990204	13:45:47	13:45:58	11	0:00:00	0:00:00	0	AGENT	13:45:57	13:46:00	3	TOVA
AA0101	34821	0	0	PS	990204	13:57:29	13:57:38	9	0:00:00	0:00:00	0	AGENT	13:57:37	13:59:35	118	DORIT
AA0101	34822	0	0	PS	990204	14:07:48	14:08:03	15	0:00:00	0:00:00	0	AGENT	14:08:03	14:09:23	80	YIFAT
AA0101	34823	28117505	2	PS	990204	14:20:44	14:20:49	5	14:20:49	14:22:40	111	AGENT	14:22:39	14:24:43	124	KAZAV
AA0101	34824	6420236	2	PS	990204	14:31:53	14:31:58	5	14:31:58	14:32:23	25	AGENT	14:32:22	14:46:38	856	DORIT
AA0101	34825	0	0	NW	990204	14:44:52	14:45:02	10	14:45:02	14:45:05	3	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34826	72600836	2	PS	990204	14:56:09	14:56:14	5	14:56:14	14:56:49	35	AGENT	14:56:48	14:57:30	42	SHARON
AA0101	34827	0	0	NW	990204	15:07:26	15:07:35	9	15:07:35	15:10:30	175	AGENT	15:10:29	15:10:50	21	YIFAT
AA0101	34828	0	0	PS	990204	15:20:55	15:21:07	12	0:00:00	0:00:00	0	AGENT	15:21:05	15:24:51	226	YIFAT
AA0101	34829	0	0	PS	990204	15:29:31	15:29:40	9	0:00:00	0:00:00	0	AGENT	15:29:39	15:34:13	274	DORIT
AA0101	34830	56051360	2	PS	990204	15:36:27	15:36:33	6	15:36:33	15:37:17	44	AGENT	15:37:06	15:43:49	403	YITZ
AA0101	34831	52867744	2	PS	990204	15:45:22	15:45:27	5	15:45:27	15:45:42	15	AGENT	15:45:42	15:48:17	155	YITZ
AA0101	34832	17628579	1	PS	990204	15:54:39	15:54:45	6	15:54:45	15:55:11	26	AGENT	15:55:11	15:56:32	81	YITZ
AA0101	34833	0	0	PS	990204	16:03:25	16:03:35	10	0:00:00	0:00:00	0	AGENT	16:03:34	16:04:52	78	SHARON
AA0101	34834	57128464	2	PS	990204	16:12:22	16:12:27	5	16:12:27	16:13:22	55	AGENT	16:13:22	16:15:10	108	BASCH
AA0101	34835	0	0	NW	990204	16:18:30	16:18:40	10	16:18:40	16:19:08	28	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34836	0	0	NW	990204	16:23:02	16:23:11	9	16:23:11	16:25:01	110	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34837	0	0	NW	990204	16:34:06	16:34:16	10	16:34:16	16:34:55	39	AGENT	16:34:53	16:35:39	46	AVNI
AA0101	34838	0	0	NW	990204	16:41:04	16:41:14	10	16:41:14	16:42:56	102	AGENT	16:42:55	16:44:05	70	SHARON
AA0101	34839	10587137	2	PS	990204	16:48:04	16:48:10	6	16:48:10	16:48:24	14	AGENT	16:48:22	16:50:14	112	YITZ
AA0101	34840	0	0	NW	990204	16:53:41	16:53:51	10	16:53:51	16:54:24	33	AGENT	16:54:23	16:54:52	29	YITZ
AA0101	34841	0	0	NW	990204	17:01:58	17:02:11	13	0:00:00	0:00:00	0	AGENT	17:02:10	17:02:36	26	SHARON
AA0101	34842	0	0	NW	990204	17:12:20	17:12:29	9	17:12:29	17:12:52	23	AGENT	17:12:52	17:13:45	53	AVNI
AA0101	34843	0	0	NW	990204	17:22:34	17:22:49	15	0:00:00	0:00:00	0	AGENT	17:22:48	17:24:12	84	AVNI
AA0101	34844	0	0	NW	990204	17:30:09	17:30:25	16	0:00:00	0:00:00	0	AGENT	17:30:24	17:30:51	27	SHARON
AA0101	34845	0	0	NW	990204	17:40:36	17:40:45	9	17:40:45	17:45:06	261	AGENT	17:45:04	17:45:26	22	YITZ
AA0101	34846	0	0	NW	990204	17:54:48	17:54:56	8	17:54:56	17:55:02	6	AGENT	17:55:02	17:55:21	19	SHARON
AA0101	34847	0	0	NW	990204	18:08:11	18:08:20	9	18:08:20	18:11:05	165	AGENT	18:11:04	18:13:29	145	AVNI
AA0101	34848	0	0	PS	990204	18:21:01	18:21:09	8	0:00:00	0:00:00	0	AGENT	18:21:08	18:22:18	70	YITZ
AA0101	34849	0	0	PS	990204	18:37:37	18:37:49	12	0:00:00	0:00:00	0	AGENT	18:37:48	18:38:20	32	AVIDAN
AA0101	34850	0	0	PS	990204	18:46:32	18:46:54	22	0:00:00	0:00:00	0	AGENT	18:46:52	18:48:10	78	AVIDAN
AA0101	34851	52867744	2	PS	990204	19:03:29	19:03:34	5	19:03:34	19:04:03	29	AGENT	19:04:03	19:07:38	215	AVNI
AA0101	34852	0	0	NW	990204	19:19:40	19:19:56	16	0:00:00	0:00:00	0	AGENT	19:19:55	19:20:01	6	BASCH
AA0101	34853	0	0	PS	990204	19:34:31	19:34:47	16	0:00:00	0:00:00	0	AGENT	19:34:46	19:36:10	84	BENSION
AA0101	34854	0	0	PS	990204	19:49:44	19:50:05	21	0:00:00	0:00:00	0	AGENT	19:50:04	19:52:32	148	BENSION
AA0101	34855	0	0	NE	990204	20:06:24	20:06:32	8	0:00:00	0:00:00	0	AGENT	20:06:32	20:09:13	161	ZOHARI
AA0101	34856	0	0	PS	990204	20:25:19	20:25:33	14	0:00:00	0:00:00	0	AGENT	20:25:32	20:25:37	5	NO_SERVER
AA0101	34857	0	0	PS	990204	20:37:50	20:38:02	12	0:00:00	0:00:00	0	AGENT	20:38:01	20:40:41	160	BENSION
AA0101	34858	0	0	PS	990204	20:56:00	20:56:10	10	0:00:00	0:00:00	0	AGENT	20:56:09	20:59:33	204	SHLOMO
AA0101	34859	0	0	NW	990204	21:38:39	21:39:01	22	0:00:00	0:00:00	0	AGENT	21:39:00	21:39:35	35	BENSION
AA0101	34860	0	0	PS	990204	22:04:01	22:04:16	15	0:00:00	0:00:00	0	AGENT	22:04:15	22:07:18	183	BENSION
AA0101	34861	0	0	PS	990204	22:34:17	22:34:33	16	0:00:00	0:00:00	0	AGENT	22:34:33	22:38:27	234	AVNI
AA0101	34862	0	0	PS	990204	22:50:23	22:50:34	11	0:00:00	0:00:00	0	AGENT	22:50:33	22:53:40	187	YITZ
AA0101	34863	0	0	PS	990204	23:19:33	23:19:51	18	0:00:00	0:00:00	0	AGENT	23:19:50	23:29:18	568	BENSION
AA0101	34864	0	0	PS	990204	23:43:49	23:43:59	10	0:00:00	0:00:00	0	AGENT	23:43:58	23:45:33	95	ZOHARI
AA0101	34865	0	0	PS	990205	7:00:38	7:01:05	27	0:00:00	0:00:00	0	AGENT	7:01:04	7:01:40	36	BASCH
AA0101	34866	57406670	2	NW	990205	7:51:26	7:51:30	4	7:51:30	7:51:52	22	AGENT	7:51:51	7:53:33	102	MICHAL
AA0101	34867	29569316	1	PS	990205	8:11:38	8:11:43	5	8:11:43	8:11:59	16	AGENT	8:11:59	8:16:06	247	BASCH
AA0101	34868	0	0	NW	990205	8:26:00	8:26:10	10	8:26:10	8:26:10	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34869	0	0	PS	990205	8:39:44	8:39:56	12	0:00:00	0:00:00	0	AGENT	8:39:54	8:46:19	385	AVNI
AA0101	34870	0	0	NW	990205	8:49:17	8:49:26	9	8:49:26	8:50:27	61	AGENT	8:50:26	8:51:47	81	AVNI
AA0101	34871	0	0	PS	990205	9:02:48	9:02:57	9	0:00:00	0:00:00	0	AGENT	9:02:56	9:03:43	47	AVNI
AA0101	34872	6.02701E+11	0	PE	990205	9:19:25	9:19:31	6	9:19:31	9:19:51	20	AGENT	9:19:31	9:27:04	453	DORIT
AA0101	34873	311080246	1	PS	990205	9:35:01	9:35:06	5	9:35:06	9:35:24	18	AGENT	9:35:23	9:36:14	51	SHARON
AA0101	34874	0	0	PS	990205	9:50:38	9:50:49	11	0:00:00	0:00:00	0	AGENT	9:50:48	9:50:49	1	MICHAL
AA0101	34875	57756892	1	PS	990205	10:04:58	10:05:04	6	10:05:04	10:05:48	44	AGENT	10:05:47	10:08:52	185	MICHAL
AA0101	34876	57841983	2	PS	990205	10:16:54	10:16:59	5	10:16:59	10:17:31	32	AGENT	10:17:30	10:20:25	175	AVNI
AA0101	34877	34204800	2	PS	990205	10:34:59	10:35:04	5	10:35:04	10:35:35	31	AGENT	10:35:34	10:43:57	503	NAAMA
AA0101	34878	58074816	1	PS	990205	10:51:41	10:51:47	6	10:51:47	10:52:19	32	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34879	25379595	1	PS	990205	11:04:20	11:04:26	6	11:04:26	11:05:45	79	AGENT	11:05:44	11:11:51	367	BASCH
AA0101	34880	0	0	PS	990205	11:16:57	11:17:08	11	0:00:00	0:00:00	0	AGENT	11:17:06	11:18:13	67	AVNI
AA0101	34881	22874192	2	PS	990205	11:29:03	11:29:08	5	11:29:08	11:29:43	35	AGENT	11:29:42	11:31:24	102	GELBER
AA0101	34882	28792448	1	PS	990205	11:44:45	11:44:51	6	11:44:51	11:46:24	93	AGENT	11:46:24	11:47:18	54	BASCH
AA0101	34883	54583281	1	PS	990205	11:57:45	11:57:51	6	11:57:51	11:59:59	128	AGENT	11:59:59	12:01:42	103	AVNI
AA0101	34884	0	0	NW	990205	12:14:14	12:14:27	13	0:00:00	0:00:00	0	AGENT	12:14:27	12:17:52	205	MICHAL
AA0101	34885	0	0	NW	990205	12:23:05	12:23:16	11	0:00:00	0:00:00	0	AGENT	12:23:17	12:24:38	81	NO_SERVER
AA0101	34886	0	0	NW	990205	12:37:37	12:37:52	15	0:00:00	0:00:00	0	AGENT	12:37:51	12:41:37	226	NAAMA
AA0101	34887	0	0	PS	990205	12:56:40	12:56:49	9	0:00:00	0:00:00	0	AGENT	12:56:48	12:58:43	115	DORIT
AA0101	34888	29043130	2	PS	990205	13:13:33	13:13:39	6	13:13:39	13:13:47	8	AGENT	13:13:45	13:15:26	101	AVNI
AA0101	34889	0	0	NW	990205	13:31:29	13:31:41	12	0:00:00	0:00:00	0	AGENT	13:31:40	13:33:03	83	BASCH
AA0101	34890	0	0	NW	990205	13:50:44	13:50:53	9	13:50:53	13:51:15	22	AGENT	13:51:14	13:51:36	22	SHARON
AA0101	34891	0	0	PS	990205	14:27:53	14:28:13	20	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34892	0	0	NW	990205	16:55:47	16:56:11	24	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34893	0	0	NW	990206	19:04:53	19:05:31	38	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34894	0	0	NE	990206	19:24:02	19:24:13	11	0:00:00	0:00:00	0	AGENT	19:24:12	19:28:12	240	ZOHARI
AA0101	34895	0	0	PS	990206	19:40:56	19:41:07	11	0:00:00	0:00:00	0	AGENT	19:41:06	19:43:33	147	ZOHARI
AA0101	34896	67158097	2	PS	990206	19:55:50	19:55:55	5	19:55:55	19:56:04	9	AGENT	19:56:04	19:56:38	34	MICHAL
AA0101	34897	0	0	PS	990206	20:21:46	20:21:55	9	0:00:00	0:00:00	0	AGENT	20:21:54	20:26:49	295	MICHAL
AA0101	34898	0	0	PS	990206	20:45:14	20:45:24	10	0:00:00	0:00:00	0	AGENT	20:45:24	20:50:27	303	ZOHARI
AA0101	34899	0	0	NW	990206	21:15:54	21:16:06	12	0:00:00	0:00:00	0	AGENT	21:16:06	21:16:28	22	MICHAL
AA0101	34900	0	0	PS	990206	21:35:04	21:35:14	10	0:00:00	0:00:00	0	AGENT	21:35:13	21:38:30	197	MICHAL
AA0101	34901	0	0	PS	990206	22:16:17	22:16:27	10	0:00:00	0:00:00	0	AGENT	22:16:27	22:17:58	91	MICHAL
AA0101	34902	0	0	PS	990206	23:02:40	23:02:55	15	0:00:00	0:00:00	0	AGENT	23:02:54	23:06:48	234	MICHAL
AA0101	34903	0	0	NW	990206	23:35:40	23:35:49	9	23:35:49	23:37:24	95	AGENT	23:37:24	23:41:09	225	ZOHARI
AA0101	34904	0	0	NW	990207	2:25:05	2:25:27	22	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34905	0	0	PS	990207	7:22:15	7:22:26	11	0:00:00	0:00:00	0	AGENT	7:22:25	7:26:06	221	YIFAT
AA0101	34906	0	0	PS	990207	7:53:34	7:53:43	9	0:00:00	0:00:00	0	AGENT	7:53:42	7:58:37	295	YIFAT
AA0101	34907	0	0	NW	990207	8:09:15	8:09:25	10	8:09:25	8:10:58	93	AGENT	8:10:57	8:11:59	62	YIFAT
AA0101	34908	0	0	PS	990207	8:20:43	8:20:51	8	0:00:00	0:00:00	0	AGENT	8:20:50	8:21:18	28	KAZAV
AA0101	34909	0	0	NW	990207	8:30:21	8:30:30	9	8:30:30	8:33:07	157	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34910	33293747	1	PS	990207	8:39:44	8:39:50	6	8:39:50	8:42:07	137	AGENT	8:42:06	8:50:15	489	KAZAV
AA0101	34911	313657785	1	PS	990207	8:46:44	8:46:50	6	8:46:50	8:47:21	31	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34912	0	0	NW	990207	8:51:00	8:51:09	9	8:51:09	8:58:27	438	AGENT	8:58:26	9:00:40	134	AVNI
AA0101	34913	859199	2	PS	990207	9:04:20	9:04:25	5	9:04:25	9:06:39	134	AGENT	9:06:38	9:10:59	261	TOVA
AA0101	34914	22991392	2	PS	990207	9:16:14	9:16:20	6	9:16:20	9:16:52	32	AGENT	9:16:52	9:27:17	625	YIFAT
AA0101	34915	0	0	PS	990207	9:26:55	9:27:04	9	0:00:00	0:00:00	0	AGENT	9:27:03	9:29:17	134	TOVA
AA0101	34916	23008162	1	PS	990207	9:34:11	9:34:16	5	9:34:16	9:37:16	180	AGENT	9:37:15	9:37:50	35	KAZAV
AA0101	34917	51095461	1	PS	990207	9:42:46	9:42:52	6	9:42:52	9:42:58	6	AGENT	9:42:58	9:50:07	429	KAZAV
AA0101	34918	29343076	1	PS	990207	9:50:15	9:50:21	6	9:50:21	9:53:03	162	AGENT	9:53:03	9:57:12	249	AVNI
AA0101	34919	0	0	PS	990207	10:00:26	10:00:47	21	0:00:00	0:00:00	0	AGENT	10:00:46	10:11:39	653	AVNI
AA0101	34920	56051360	2	PS	990207	10:11:14	10:11:19	5	10:11:19	10:13:48	149	AGENT	10:13:47	10:16:33	166	TOVA
AA0101	34921	58704610	2	PS	990207	10:18:21	10:18:26	5	10:18:26	10:19:56	90	AGENT	10:19:55	10:20:55	60	TOVA
AA0101	34922	24129058	1	PS	990207	10:27:10	10:27:16	6	10:27:16	10:29:30	134	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34923	54918016	1	PS	990207	10:36:43	10:36:49	6	10:36:49	10:36:54	5	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34924	2805893	2	PS	990207	10:45:33	10:45:38	5	10:45:38	10:46:13	35	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34925	0	0	NW	990207	10:54:31	10:54:42	11	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0101	34926	30896237	2	PS	990207	10:59:04	10:59:10	6	10:59:10	11:01:02	112	AGENT	11:01:02	11:08:38	456	YITZ
AA0101	34927	0	0	NW	990207	11:06:01	11:06:10	9	11:06:10	11:10:50	280	AGENT	11:10:49	11:11:39	50	YIFAT
AA0101	34928	0	0	PS	990207	11:17:00	11:17:08	8	0:00:00	0:00:00	0	AGENT	11:17:08	11:24:03	415	YITZ
